store,category,brand,product,full_product_text,price,sale_price,price_unit,per_unit_price,sale_per_unit_price,units,price_per_1,is_sale,data_last_refreshed_at,sale_valid_until
sobeys,flyer,,Compliments,Compliments,,,each,,,,True,True,03/04/2023,03/08
sobeys,flyer,BETTY CROCKER,"BETTY CROCKER Brownies, Cookies, Cupcakes, Angel Food, Muffin Tops, Cinnamon Toast Crunch Cake or BISQUICK","BETTY CROCKER Brownies, Cookies, Cupcakes, Angel Food, Muffin Tops, Cinnamon Toast Crunch Cake or BISQUICK",,4.49,each,,1.3323442136498518,100g,True,True,03/04/2023,03/08
sobeys,flyer,General Mills,General Mills Retail Cereal,General Mills Retail Cereal,,4.99,each,,1.6633333333333333,100g,True,True,03/04/2023,03/08
sobeys,flyer,DR. OETKER,DR. OETKER Giuseppe Easy Pizzi,DR. OETKER Giuseppe Easy Pizzi,,6.79,each,,1.2125000000000001,100g,True,True,03/04/2023,03/08
sobeys,flyer,DR. OETKER,DR. OETKER Giuseppe Rising or Thin Crust,DR. OETKER Giuseppe Rising or Thin Crust,,6.79,each,,1.5466970387243735,100g,True,True,03/04/2023,03/08
sobeys,flyer,,NATURE VALLEY Sweet & Salty Granola Bar,NATURE VALLEY Sweet & Salty Granola Bar,,6.0,each,,1.5625,100g,True,True,03/04/2023,03/08
sobeys,flyer,ANNIE'S,ANNIE'S Pasta,ANNIE'S Pasta,,2.99,each,,2.0067114093959733,100g,True,True,03/04/2023,03/08
sobeys,flyer,DR. OETKER,DR. OETKER The Good Baker,DR. OETKER The Good Baker,,6.79,each,,2.2633333333333336,100g,True,True,03/04/2023,03/08
sobeys,flyer,JIF,JIF Peanut Butter,JIF Peanut Butter,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,SMUCKERS,SMUCKERS Jam,SMUCKERS Jam,,4.99,each,,4.99,,True,True,03/04/2023,03/08
sobeys,flyer,HERSHEY,HERSHEY Single Bars,HERSHEY Single Bars,,1.0,ea when you buy 2 or more,,2.941176470588235,100g,False,True,03/04/2023,03/08
sobeys,flyer,HERSHEY'S,HERSHEY'S King Size Bars,HERSHEY'S King Size Bars,,1.79,each,,2.8870967741935485,100g,True,True,03/04/2023,03/08
sobeys,flyer,HERSHEY,HERSHEY,HERSHEY,,4.49,each,,2.8782051282051286,100g,True,True,03/04/2023,03/08
sobeys,flyer,HERSHEY'S,HERSHEY'S Packaged Chocolate,HERSHEY'S Packaged Chocolate,,14.49,each,,1.81125,100g,True,True,03/04/2023,03/08
sobeys,flyer,HERSHEY'S,HERSHEY'S Packaged Chocolate,HERSHEY'S Packaged Chocolate,,4.29,each,,2.5235294117647062,100g,True,True,03/04/2023,03/08
sobeys,flyer,SMUCKER'S,SMUCKER'S Ice Cream Topping,SMUCKER'S Ice Cream Topping,,3.99,each,,3.99,,True,True,03/04/2023,03/08
sobeys,flyer,BICK'S,BICK'S Whole Dill Pickles or Baby Dills,BICK'S Whole Dill Pickles or Baby Dills,,4.49,each,,0.449,100ml,True,True,03/04/2023,03/08
sobeys,flyer,MUTTI,MUTTI Tomatoes,MUTTI Tomatoes,,4.99,each,,4.99,,True,True,03/04/2023,03/08
sobeys,flyer,MUTTI,MUTTI Finely Chopped Tomatoes Polpa,MUTTI Finely Chopped Tomatoes Polpa,,2.99,each,,2.99,,True,True,03/04/2023,03/08
sobeys,flyer,MUTTI,MUTTI Cherry Tomatoes,MUTTI Cherry Tomatoes,,3.49,each,,0.8768844221105527,100ml,True,True,03/04/2023,03/08
sobeys,flyer,MUTTI,MUTTI Pizza Sauce Classic,MUTTI Pizza Sauce Classic,,7.0,each,,3.5,,True,True,03/04/2023,03/08
sobeys,flyer,NESCAFÉ,NESCAFÉ Gold,NESCAFÉ Gold,,6.99,each,,7.7666666666666675,100g,True,True,03/04/2023,03/08
sobeys,flyer,STARBUCKS,STARBUCKS K-Cups®,STARBUCKS K-Cups®,,20.99,each,,0.8745833333333333,1ea,True,True,03/04/2023,03/08
sobeys,flyer,,NESCAFÉ or TASTER'S CHOICE Instant Coffee,NESCAFÉ or TASTER'S CHOICE Instant Coffee,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,STARBUCKS,STARBUCKS by NESPRESSO Vertuo Line,STARBUCKS by NESPRESSO Vertuo Line,,11.99,each,,1.49875,1ea,True,True,03/04/2023,03/08
sobeys,flyer,OASIS,OASIS Premium Orange Juice,OASIS Premium Orange Juice,,,each,,,100ml,True,True,03/04/2023,03/08
sobeys,flyer,GREEN GIANT,GREEN GIANT Canned or Frozen Vegetables,GREEN GIANT Canned or Frozen Vegetables,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,BOB'S Red Mill,BOB'S Red Mill Gluten Free Old Fashioned Rolled Oats,BOB'S Red Mill Gluten Free Old Fashioned Rolled Oats,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,BURNBRAE FARMS,BURNBRAE FARMS Egg Bakes!,BURNBRAE FARMS Egg Bakes!,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,CAMPBELL'S,CAMPBELL'S Goldfish Crackers,CAMPBELL'S Goldfish Crackers,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,COCA-COLA,COCA-COLA Mini,COCA-COLA Mini,,,each,,,,True,True,03/04/2023,03/08
sobeys,flyer,SIMPLY,SIMPLY Not From Concentrate Orange Juice or Lemonade,SIMPLY Not From Concentrate Orange Juice or Lemonade,,,each,,,100ml,True,True,03/04/2023,03/08
sobeys,flyer,CLOVER LEAF,CLOVER LEAF Flaked Skipjack Tuna in Water,CLOVER LEAF Flaked Skipjack Tuna in Water,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,ORVILLE REDENBACHER,ORVILLE REDENBACHER Popcorn,ORVILLE REDENBACHER Popcorn,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,VH,VH SAUCE Honey Garlic,VH SAUCE Honey Garlic,,,each,,,,True,True,03/04/2023,03/08
sobeys,flyer,DANONE Go,DANONE Go! Strawberry,DANONE Go! Strawberry,,,each,,,,True,True,03/04/2023,03/08
sobeys,flyer,BEAR Paws,BEAR Paws Veggies + Fruits,BEAR Paws Veggies + Fruits,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,QUAKER,QUAKER Harvest Crunch,QUAKER Harvest Crunch,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,MADE GOOD,MADE GOOD Chocolate Chip Granola Bars,MADE GOOD Chocolate Chip Granola Bars,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,SAVOR,SAVOR Grass Fed Salted or Unsalted Butter,SAVOR Grass Fed Salted or Unsalted Butter,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,BECEL,BECEL Margarine,BECEL Margarine,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,GRIMM'S,GRIMM'S Original Pepperoni,GRIMM'S Original Pepperoni,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,KELLOGG'S,KELLOGG'S Raisin Bran,KELLOGG'S Raisin Bran,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,KELLOGG'S,KELLOGG'S Rice Krispies,KELLOGG'S Rice Krispies,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,KRAFT,KRAFT Hazelnut or Peanut Butter Spread,KRAFT Hazelnut or Peanut Butter Spread,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,SPONGETOWELS,SPONGETOWELS,SPONGETOWELS,,,each,,,,True,True,03/04/2023,03/08
sobeys,flyer,BLACK DIAMOND,BLACK DIAMOND Cheestrings,BLACK DIAMOND Cheestrings,,,each,,,1ea,True,True,03/04/2023,03/08
sobeys,flyer,LINDT,LINDT Excellence 70% Cacao Dark Chocolate Bar,LINDT Excellence 70% Cacao Dark Chocolate Bar,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,MAPLE LEAF,MAPLE LEAF Natural Selections Sliced Deli Meats,MAPLE LEAF Natural Selections Sliced Deli Meats,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,MAPLE LODGE FARMS,MAPLE LODGE FARMS Ultimate Maple Flavour Chicken Breakfast Sausages,MAPLE LODGE FARMS Ultimate Maple Flavour Chicken Breakfast Sausages,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,FRANK'S,FRANK'S RedHot Sauce or Thick RedHot Sauce,FRANK'S RedHot Sauce or Thick RedHot Sauce,,,each,,,,True,True,03/04/2023,03/08
sobeys,flyer,MCCAIN,MCCAIN Breakfast Pockets,MCCAIN Breakfast Pockets,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,Nabisco,Nabisco OREO Original,Nabisco OREO Original,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,NATURE'S PATH,NATURE'S PATH ORGANIC Heritage Flakes Cereal,NATURE'S PATH ORGANIC Heritage Flakes Cereal,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,NESTLÉ,NESTLÉ Nesquik Chocolate Syrup,NESTLÉ Nesquik Chocolate Syrup,,,each,,,,True,True,03/04/2023,03/08
sobeys,flyer,OLYMEL,OLYMEL Mild Italian Sausages,OLYMEL Mild Italian Sausages,,,each,,,100g,True,True,03/04/2023,03/08
sobeys,flyer,BUBLY,BUBLY Sparkling Water,BUBLY Sparkling Water,,,each,,,,True,True,03/04/2023,03/08
sobeys,flyer,,nhl,nhl,,,each,,,,True,True,03/04/2023,03/08
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Thin Crust or Hand Finished Pizza,COMPLIMENTS Thin Crust or Hand Finished Pizza,,5.49,with Scene+ Card,,1.6892307692307693,100g,False,True,03/04/2023,03/08
sobeys,flyer,PILLSBURY,PILLSBURY Pizza Pops,PILLSBURY Pizza Pops,,5.99,each,,0.74875,1ea,True,True,03/04/2023,03/08
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Frozen Entrées,COMPLIMENTS Frozen Entrées,,2.79,ea when you buy 2 or more 3.29 ea,,1.1159999999999999,100g,False,True,03/04/2023,03/08
sobeys,flyer,SWANSON,SWANSON Skillet Meals,SWANSON Skillet Meals,,10.99,each,,0.9235294117647058,100g,True,True,03/04/2023,03/08
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Frozen Waffles,COMPLIMENTS Frozen Waffles,,5.0,each,,0.3125,1ea,True,True,03/04/2023,03/08
sobeys,flyer,,GREEN GIANT Frozen Vegetables,GREEN GIANT Frozen Vegetables,,3.49,ea when you buy 2 or more,,0.4653333333333334,100g,False,True,03/04/2023,03/08
sobeys,flyer,CHEEMO,CHEEMO Perogies,CHEEMO Perogies,,3.99,each,,0.4895705521472393,100g,True,True,03/04/2023,03/08
sobeys,flyer,CAVENDISH FARMS,CAVENDISH FARMS Wedges,CAVENDISH FARMS Wedges,,7.99,each,,0.4414364640883978,100g,True,True,03/04/2023,03/08
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Shredded Cheese,COMPLIMENTS Shredded Cheese,,7.99,each,,1.288709677419355,100g,True,True,03/04/2023,03/08
sobeys,flyer,ARMSTRONG,ARMSTRONG Cheese Sticks,ARMSTRONG Cheese Sticks,,5.49,each,,2.6142857142857143,100g,True,True,03/04/2023,03/08
sobeys,flyer,OÎKOS,OÎKOS Greek Yogurt,OÎKOS Greek Yogurt,,4.49,each,,1.1225,1ea,True,True,03/04/2023,03/08
sobeys,flyer,,OLYMPIC Krema Yogurt,OLYMPIC Krema Yogurt,,4.99,each,,0.7676923076923077,100g,True,True,03/04/2023,03/08
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Cultured or Salted Butter,COMPLIMENTS Cultured or Salted Butter,,4.29,each,,1.7160000000000002,100g,True,True,03/04/2023,03/08
sobeys,flyer,SIMPLY,SIMPLY Lemonade,SIMPLY Lemonade,,4.99,each,,0.32402597402597405,100ml,True,True,03/04/2023,03/08
sobeys,flyer,,YOPLAIT Source Yogurt,YOPLAIT Source Yogurt,,3.0,each,,0.4761904761904762,100g,True,True,03/04/2023,03/08
sobeys,flyer,FAIRLIFE,FAIRLIFE Milk,FAIRLIFE Milk,,5.49,each,,0.366,100ml,True,True,03/04/2023,03/08
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Flaked Meat,COMPLIMENTS Flaked Meat,,2.29,with Scene+ Card,,1.467948717948718,100g,False,True,03/04/2023,03/08
sobeys,flyer,OLD EL PASO,OLD EL PASO Salsa,OLD EL PASO Salsa,,4.99,each,,1.9960000000000002,100g,True,True,03/04/2023,03/08
sobeys,flyer,GREEN GIANT,GREEN GIANT Vegetables,GREEN GIANT Vegetables,,1.99,each,,1.99,,True,True,03/04/2023,03/08
sobeys,flyer,BETTY CROCKER,BETTY CROCKER Snack Size Mixes,BETTY CROCKER Snack Size Mixes,,1.99,each,,1.0815217391304348,100g,True,True,03/04/2023,03/08
sobeys,flyer,COMPLIMENTS,COMPLIMENTS English Muffins,COMPLIMENTS English Muffins,,5.0,each,,0.4166666666666667,1ea,True,True,03/04/2023,03/08
sobeys,flyer,SUN-MAID,SUN-MAID Cinnamon Raisin Bread,SUN-MAID Cinnamon Raisin Bread,,4.49,ea when you buy 2 or more,,0.9977777777777778,100g,False,True,03/04/2023,03/08
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Chocolate Chips,COMPLIMENTS Chocolate Chips,,3.29,each,,1.316,100g,True,True,03/04/2023,03/08
sobeys,flyer,CLUB HOUSE,CLUB HOUSE La Grille,CLUB HOUSE La Grille,,5.79,each,,4.825,100g,True,True,03/04/2023,03/08
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Sauces,COMPLIMENTS Sauces,,2.49,each,,2.49,,True,True,03/04/2023,03/08
sobeys,flyer,,KIKKOMAN Soya Sauce Dispenser,KIKKOMAN Soya Sauce Dispenser,,3.99,each,,3.99,,True,True,03/04/2023,03/08
sobeys,flyer,KELLOGG'S,KELLOGG'S Premium Cereal,KELLOGG'S Premium Cereal,,9.0,each,,1.4705882352941175,100g,True,True,03/04/2023,03/08
sobeys,flyer,DOLE,DOLE Fruit Bowls or Fruit N Gel,DOLE Fruit Bowls or Fruit N Gel,,3.99,each,,0.9975,1ea,True,True,03/04/2023,03/08
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Peanut Butter,COMPLIMENTS Peanut Butter,,8.99,each,,0.4495,100g,True,True,03/04/2023,03/08
sobeys,flyer,STRUB'S,STRUB'S Pickles,STRUB'S Pickles,,5.99,each,,0.5990000000000001,100ml,True,True,03/04/2023,03/08
sobeys,flyer,KRAFT,KRAFT Miracle Whip or Mayonnaise,KRAFT Miracle Whip or Mayonnaise,,,each,,,,True,True,03/04/2023,03/08
sobeys,flyer,FRENCH'S,FRENCH'S Creamy Mustard Spread,FRENCH'S Creamy Mustard Spread,,2.99,each,,2.99,,True,True,03/04/2023,03/08
sobeys,flyer,,Cfc1 Sobeys,Cfc1 Sobeys,,,each,,,,True,True,03/04/2023,03/08
sobeys,flyer,,TIDE Zero Laundry,TIDE Zero Laundry,,19.99,each,,0.5879411764705882,100ml,True,True,03/04/2023,03/08
sobeys,flyer,AIR WICK,AIR WICK Plug-in,AIR WICK Plug-in,,9.99,each,,9.99,,True,True,03/04/2023,03/08
sobeys,flyer,PALMOLIVE,PALMOLIVE Dish Soap,PALMOLIVE Dish Soap,,2.5,with scene+card,,2.5,,False,True,03/04/2023,03/08
sobeys,flyer,FINISH,FINISH Dish Tabs,FINISH Dish Tabs,,15.99,each,,0.39975,1ea,True,True,03/04/2023,03/08
sobeys,flyer,GLAD,GLAD Press'N Seal,GLAD Press'N Seal,,3.99,each,,3.99,,True,True,03/04/2023,03/08
sobeys,flyer,,ALCAN Bake Foil Non-Stick,ALCAN Bake Foil Non-Stick,,3.99,each,,3.99,,True,True,03/04/2023,03/08
sobeys,flyer,BEST BUY,BEST BUY Bath Tissue,BEST BUY Bath Tissue,,7.49,each,,1.2483333333333333,1ea,True,True,03/04/2023,03/08
sobeys,flyer,IAMS,IAMS Dog Food,IAMS Dog Food,,15.99,each,,0.5028301886792452,100g,True,True,03/04/2023,03/08
sobeys,flyer,,DENTALIFE or PRIME BONES,DENTALIFE or PRIME BONES,,8.99,each,,3.269090909090909,100g,True,True,03/04/2023,03/08
sobeys,flyer,PURINA,PURINA Cat or Kitten Chow,PURINA Cat or Kitten Chow,,9.99,each,,0.1665,100g,True,True,03/04/2023,03/08
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Cat Food,COMPLIMENTS Cat Food,,7.0,each,,0.4679144385026738,100g,True,True,03/04/2023,03/08
sobeys,flyer,,SECRET,SECRET,,6.49,each,,8.890410958904111,100g,True,True,03/04/2023,03/08
sobeys,flyer,IRISH SPRING,IRISH SPRING Bar Soap,IRISH SPRING Bar Soap,,7.49,each,,1.2483333333333333,1ea,True,True,03/04/2023,03/08
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Cotton Swabs,COMPLIMENTS Cotton Swabs,,2.99,with Scene+ Card,,0.007475000000000001,1ea,False,True,03/04/2023,03/08
sobeys,flyer,HERBAL ESSENCES,HERBAL ESSENCES Hair Care,HERBAL ESSENCES Hair Care,,3.49,each,,2.0529411764705885,100g,True,True,03/04/2023,03/08
sobeys,flyer,,TRESEMMÉ Hair,TRESEMMÉ Hair,,6.99,each,,5.776859504132231,100g,True,True,03/04/2023,03/08
sobeys,flyer,,"CREST, SENSODYNE or Pronamel Toothpaste or ORAL-B Toothbrushes","CREST, SENSODYNE or Pronamel Toothpaste or ORAL-B Toothbrushes",,4.99,each,,4.99,,True,True,03/04/2023,03/08
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Nail Polish or Body Lotion,COMPLIMENTS Nail Polish or Body Lotion,,3.99,each,,3.99,,True,True,03/04/2023,03/08
sobeys,flyer,NESTLÉ,NESTLÉ Gerber ORGANIC Purées,NESTLÉ Gerber ORGANIC Purées,,1.69,ea when you buy 3 or more,,1.707070707070707,100g,False,True,03/04/2023,03/08
sobeys,flyer,AVEENO,AVEENO Baby Toiletries,AVEENO Baby Toiletries,,11.99,each,,11.99,,True,True,03/04/2023,03/08
sobeys,flyer,PAMPERS,PAMPERS Super Econo Plus Diapers,PAMPERS Super Econo Plus Diapers,,34.99,each,,0.3976136363636364,1ea,True,True,03/04/2023,03/08
sobeys,flyer,COMPLIMENTS,COMPLIMENTS Training Pants,COMPLIMENTS Training Pants,,14.99,each,,0.4542424242424242,1ea,True,True,03/04/2023,03/08
sobeys,flyer,,ALEVE Pain Relief,ALEVE Pain Relief,,,each,,,1ea,True,True,03/04/2023,03/08
sobeys,flyer,POISE,POISE Pads or DEPEND Underwear,POISE Pads or DEPEND Underwear,,,each,,,,True,True,03/04/2023,03/08
sobeys,flyer,,OCUVITE,OCUVITE,,,each,,,1ea,True,True,03/04/2023,03/08
sobeys,flyer,,ADVIL Pain Relief,ADVIL Pain Relief,,,each,,,1ea,True,True,03/04/2023,03/08
sobeys,flyer,THRIVE,THRIVE Gum or Lozenges,THRIVE Gum or Lozenges,,,each,,,1ea,True,True,03/04/2023,03/08
sobeys,flyer,PEPTO,PEPTO BISMOL Tablets,PEPTO BISMOL Tablets,,,each,,,1ea,True,True,03/04/2023,03/08
sobeys,flyer,LIFESOURCE,LIFESOURCE Blood Pressure Monitor UA767FAM,LIFESOURCE Blood Pressure Monitor UA767FAM,,69.99,each,,69.99,,True,True,03/04/2023,03/08
sobeys,flyer,,scotia bank offer,scotia bank offer,,,each,,,,True,True,03/04/2023,03/08
sobeys,flyer,,email acquisition,email acquisition,,,each,,,,True,True,03/04/2023,03/08
